SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Condo/Co-op,100 Holmes Pl,Pittsburgh,PA,15213,180000,2,1.5,,1462,,1985,,123,,,,,https://www.redfin.com/PA/Pittsburgh/100-Holmes-Pl-15213/home/74577479,,,N,Y,40.432119,-79.954058
PAST SALE,December-22-2017,Single Family Residential,3106 Jane St,South Side,PA,15203,176000,2,1.5,South Side,1582,,1900,,111,,Sold,,,https://www.redfin.com/PA/Pittsburgh/3106-Jane-St-15203/home/74583314,West Penn MLS,1297990,N,Y,40.4224456,-79.9637389
PAST SALE,March-22-2021,Townhouse,825 Concord St,Spring Garden,PA,15212,375000,3,2.5,Spring Garden,2272,,2018,,165,,Sold,,,https://www.redfin.com/PA/Pittsburgh/825-Concord-St-15212/home/143087800,West Penn MLS,1482346,N,Y,40.4577367,-79.9968708
PAST SALE,,Townhouse,832 Peralta St,Pittsburgh,PA,15212,300000,3,3,,2463,1200,1880,,122,,,,,https://www.redfin.com/PA/Pittsburgh/832-Peralta-St-15212/home/74557506,,,N,Y,40.4557658,-79.9959533
PAST SALE,March-5-2020,Single Family Residential,842 Lovitt Way,East Allegheny,PA,15212,33500,3,1,East Allegheny,,,1900,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/842-Lovitt-Way-15212/home/74557494,West Penn MLS,1435002,N,Y,40.456522,-79.9960407
PAST SALE,August-6-2018,Single Family Residential,320 N Atlantic Ave,Garfield,PA,15224,38000,2,1,Garfield,1200,1306,1910,,32,,Sold,,,https://www.redfin.com/PA/Pittsburgh/320-N-Atlantic-Ave-15224/home/73530176,West Penn MLS,1350061,N,Y,40.4672685,-79.9376866
PAST SALE,July-1-2019,Condo/Co-op,420 S Aiken Ave Unit B5,Shadyside,PA,15232,161000,1,1,Shadyside,671,,1969,,240,305,Sold,,,https://www.redfin.com/PA/Pittsburgh/420-S-Aiken-Ave-15232/unit-B5/home/73588779,West Penn MLS,1391301,N,Y,40.4587683,-79.9385511
PAST SALE,February-8-2019,Single Family Residential,5152 Hillcrest St,Garfield,PA,15224,160000,2,1,Garfield,870,,1930,,184,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5152-Hillcrest-St-15224/home/74657650,West Penn MLS,1375905,N,Y,40.4683336,-79.9400593
PAST SALE,,Single Family Residential,5125 Kincaid St,Pittsburgh,PA,15224,15000,3,1,,2010,2200,1900,,7,,,,,https://www.redfin.com/PA/Pittsburgh/5125-Kincaid-St-15224/home/74657684,,,N,Y,40.4672199,-79.9412833
PAST SALE,July-2-2018,Single Family Residential,5207 Brown Way,Garfield,PA,15224,180000,4,2,Garfield,1152,,1850,,156,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5207-Brown-Way-15224/home/74658099,West Penn MLS,1330769,N,Y,40.4673147,-79.9390173
PAST SALE,December-7-2018,Single Family Residential,721 Filbert St,Shadyside,PA,15232,490000,2,3,Shadyside,,,1950,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/721-Filbert-St-15232/home/74664883,West Penn MLS,1361553,N,Y,40.4520891,-79.9330935
PAST SALE,November-8-2019,Single Family Residential,5235 Westminster Pl,Shadyside,PA,15232,1110500,4,3.5,Shadyside,,,1879,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5235-Westminster-Pl-15232/home/74665403,West Penn MLS,1385512,N,Y,40.4497715,-79.9365672
PAST SALE,August-12-2018,Condo/Co-op,5100 Fifth #419,Shadyside,PA,15232,233000,2,2,Shadyside,,,1960,,,900,Sold,,,https://www.redfin.com/PA/Pittsburgh/5100-Fifth-Ave-15232/unit-419/home/74665876,West Penn MLS,1329879,N,Y,40.4474226,-79.9389966
PAST SALE,,Single Family Residential,1228 Malvern Ave,Pittsburgh,PA,15217,675000,3,2,,2875,5600,1923,,235,,,,,https://www.redfin.com/PA/Pittsburgh/1228-Malvern-Ave-15217/home/74669253,,,N,Y,40.4424169,-79.9356002
PAST SALE,April-25-2019,Single Family Residential,6358 Aurelia,Shadyside,PA,15206,697000,5,3.5,Shadyside,,,1906,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/6358-Aurelia-St-15206/home/74746210,West Penn MLS,1383616,N,Y,40.4571709,-79.9203289
PAST SALE,December-3-2020,Condo/Co-op,5922 Howe St #104,Shadyside,PA,15232,410000,2,2,Shadyside,1252,,1890,,327,369,Sold,,,https://www.redfin.com/PA/Pittsburgh/5922-Howe-St-15232/unit-104/home/74748914,West Penn MLS,1469101,N,Y,40.452767,-79.925514
PAST SALE,,Single Family Residential,4 Center Ave,Aspinwall,PA,15215,320000,,,,,2094,,,,,,,,https://www.redfin.com/PA/Aspinwall/4-Center-Ave-15215/home/74471788,,,N,Y,40.4904649,-79.9049816
PAST SALE,,Single Family Residential,224 N Main St,Pittsburgh,PA,15215,118000,6,3,,2298,2500,1900,,51,,,,,https://www.redfin.com/PA/Pittsburgh/224-N-Main-St-15215/home/74510283,,,N,Y,40.4951371,-79.9366822
PAST SALE,March-23-2018,Single Family Residential,1722 Cecil St,Sharpsburg,PA,15215,40000,2,1,Sharpsburg,1422,1742,1910,,28,,Sold,,,https://www.redfin.com/PA/Sharpsburg/1722-Cecil-St-15215/home/74511169,West Penn MLS,1317291,N,Y,40.4958357,-79.922405
PAST SALE,December-2-2020,Condo/Co-op,5523 Berlin Way Unit 10-40 A2,Lawrenceville,PA,15201,479500,3,3,Lawrenceville,1891,,2019,,254,222,Sold,,,https://www.redfin.com/PA/Pittsburgh/10-40th-St-15201/unit-10-40-A2/home/169652749,West Penn MLS,1425486,N,Y,40.4731759,-79.9650062
PAST SALE,March-24-2021,Condo/Co-op,5529 Berlin Way Unit 11-42 A,Lawrenceville,PA,15201,470928,3,3,Lawrenceville,1842,,2020,,256,222,Sold,,,https://www.redfin.com/PA/Pittsburgh/5529-Berlin-Way-15201/unit-11-42-A/home/171270709,West Penn MLS,1432038,N,Y,40.4838531,-79.9502816
PAST SALE,September-24-2021,Condo/Co-op,5589 Berlin Unit 15-63 B2+,Lawrenceville,PA,15201,698483,3,3,Lawrenceville,2329,,2020,,300,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5589-Berlin-Way-15201/unit-15-63-B2/home/172001343,West Penn MLS,1486248,N,Y,40.4846881,-79.9483701
PAST SALE,July-30-2021,Condo/Co-op,5587 Berlin Way Unit 15-62 A+,Lawrenceville,PA,15201,579974,3,3,Lawrenceville,2090,,2020,,277,215,Sold,,,https://www.redfin.com/PA/Pittsburgh/5587-Berlin-Way-15201/unit-15-62-A/home/172006091,West Penn MLS,1451528,N,Y,40.4846881,-79.9483701
PAST SALE,September-30-2021,Townhouse,5310 Duncan St,Lawrenceville,PA,15201,660000,3,2.5,Lawrenceville,,1742,2021,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5310-Duncan-St-15201/home/145093916,West Penn MLS,1494125,N,Y,40.4801369,-79.9489331
PAST SALE,September-3-2021,Single Family Residential,5309 Wickliff St,Lawrenceville,PA,15201,450000,3,2.5,Lawrenceville,1700,1559,1900,,265,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5309-Wickliff-St-15201/home/73590007,West Penn MLS,1509217,N,Y,40.4798746,-79.9487473
PAST SALE,July-26-2021,Single Family Residential,5634 Donson,Lawrenceville,PA,15201,225000,3,1,Lawrenceville,,,1900,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5634-Donson-Way-15201/home/74467308,West Penn MLS,1501339,N,Y,40.4845542,-79.9464306
PAST SALE,September-21-2021,Single Family Residential,23 Fairfield Ct,Stanton Heights,PA,15201,275000,3,1.5,Stanton Heights,1576,6098,1960,,174,,Sold,,,https://www.redfin.com/PA/Pittsburgh/23-Fairfield-Ct-15201/home/74467595,West Penn MLS,1512262,N,Y,40.4831614,-79.9344491
PAST SALE,June-10-2021,Single Family Residential,1123 Premier St,Stanton Heights,PA,15201,249000,3,2,Stanton Heights,1438,,1930,,173,,Sold,,,https://www.redfin.com/PA/Pittsburgh/1123-Premier-St-15201/home/74467631,West Penn MLS,1496028,N,Y,40.4830919,-79.9391741
PAST SALE,January-4-2021,Single Family Residential,1208 Winterton St,Highland Park,PA,15206,475000,4,3,Highland Park,,,1928,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/1208-Winterton-St-15206/home/74472554,West Penn MLS,1450219,N,Y,40.4744734,-79.9130828
PAST SALE,November-25-2020,Single Family Residential,212 15th St,Sharpsburg,PA,15215,50000,2,1,Sharpsburg,1260,,1880,,40,,Sold,,,https://www.redfin.com/PA/Pittsburgh/212-15th-St-15215/home/74511393,West Penn MLS,1463046,N,Y,40.4955755,-79.926419
PAST SALE,October-21-2021,Single Family Residential,41 Mccandless Ave,Lawrenceville,PA,15201,200000,2,2,Lawrenceville,1380,,1898,,145,,Sold,,,https://www.redfin.com/PA/Pittsburgh/41-McCandless-Ave-15201/home/74734527,West Penn MLS,1522620,N,Y,40.4818067,-79.9539425
PAST SALE,,Condo/Co-op,5303 McCandless Ave,Pittsburgh,PA,15201,94500,3,1,,1930,,1890,,49,,,,,https://www.redfin.com/PA/Pittsburgh/5303-McCandless-Ave-15201/home/74736969,,,N,Y,40.4783154,-79.9469515
PAST SALE,November-23-2020,Condo/Co-op,5025 Fifth Ave Unit 2E,Shadyside,PA,15232,400000,3,3,Shadyside,2017,,1960,,198,1394,Sold,,,https://www.redfin.com/PA/Pittsburgh/5025-Fifth-Ave-15232/unit-2E/home/147533954,West Penn MLS,1449794,N,Y,40.4477454,-79.9416007
PAST SALE,April-2-2021,Ranch,5365 Rosetta,Garfield,PA,15224,22000,0,,Garfield,,2178,,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5365-Rosetta-St-15224/home/164167491,West Penn MLS,1484439,N,Y,40.4673117,-79.935707
PAST SALE,March-5-2021,Condo/Co-op,825 Morewood Ave Unit F6,Shadyside,PA,15213,288356,3,2,Shadyside,1500,,1960,,192,826,Sold,,,https://www.redfin.com/PA/Pittsburgh/825-Morewood-Ave-15213/unit-F6/home/173683432,West Penn MLS,1476510,N,Y,40.447995,-79.941973
PAST SALE,November-13-2020,Condo/Co-op,2545 Penn Ave #404,Downtown Pgh,PA,15222,535000,2,2.5,Downtown Pgh,,,2018,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/2545-Penn-Ave-15222/unit-404/home/144918087,West Penn MLS,1467851,N,Y,40.4548321,-79.9789136
PAST SALE,July-20-2021,Single Family Residential,297 42nd St,Lawrenceville,PA,15201,236000,3,1.5,Lawrenceville,,,1900,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/297-42nd-St-15201/home/164165782,West Penn MLS,1502435,N,Y,40.4683959,-79.957338
PAST SALE,August-5-2021,Single Family Residential,273 45th St,Lawrenceville,PA,15201,330000,3,1,Lawrenceville,1920,2178,1900,,172,,Sold,,,https://www.redfin.com/PA/Pittsburgh/273-45th-St-15201/home/73505346,West Penn MLS,1505653,N,Y,40.4709316,-79.9572102
PAST SALE,August-24-2021,Condo/Co-op,3513 Butler Unit C,Lawrenceville,PA,15201,375000,2,2,Lawrenceville,1620,,1900,,231,250,Sold,,,https://www.redfin.com/PA/Pittsburgh/3513-Butler-St-15201/home/73515010,West Penn MLS,1508125,N,Y,40.4645623,-79.9662846
PAST SALE,September-24-2021,Condo/Co-op,3644 Penn Ave #201,Lawrenceville,PA,15201,400000,2,1,Lawrenceville,1176,,2013,,340,467,Sold,,,https://www.redfin.com/PA/Pittsburgh/3644-Penn-Ave-15201/unit-201/home/73563471,West Penn MLS,1505402,N,Y,40.4640157,-79.9630628
PAST SALE,April-30-2021,Condo/Co-op,425 N Neville St #206,Oakland,PA,15213,267000,2,2,Oakland,1413,,1980,,189,536,Sold,,,https://www.redfin.com/PA/Pittsburgh/425-N-Neville-St-15213/unit-206/home/73579667,West Penn MLS,1485191,N,Y,40.4509669,-79.9484304
PAST SALE,,Condo/Co-op,221 Emerson St,Pittsburgh,PA,15206,350000,5,2,,2652,,1900,,132,,,,,https://www.redfin.com/PA/Pittsburgh/221-Emerson-St-15206/home/73582732,,,N,Y,40.4587672,-79.9231508
PAST SALE,September-27-2021,Multi-Family (5+ Unit),209 Van Braam St,Downtown Pgh,PA,15219,690000,12,6,Downtown Pgh,,3484,,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/209-Van-Braam-St-15219/home/74465763,West Penn MLS,1487381,N,Y,40.4372266,-79.9825161
PAST SALE,September-29-2021,Single Family Residential,214 Chesterfield,Oakland,PA,15213,239000,3,1,Oakland,1066,871,1900,,224,,Sold,,,https://www.redfin.com/PA/Pittsburgh/214-Chesterfield-Rd-15213/home/74571165,West Penn MLS,1514403,N,Y,40.4406047,-79.9630158
PAST SALE,October-30-2020,Condo/Co-op,3256 Niagara Sq,Oakland,PA,15213,182500,2,1,Oakland,1248,,1975,,146,205,Sold,,,https://www.redfin.com/PA/Pittsburgh/3256-Niagara-Sq-15213/home/74572149,West Penn MLS,1456131,N,Y,40.4343747,-79.9592249
PAST SALE,January-22-2021,Single Family Residential,1920 Lowrie St,Troy Hill,PA,15212,157500,2,1,Troy Hill,1122,,1880,,140,,Sold,,,https://www.redfin.com/PA/Pittsburgh/1920-Lowrie-St-15212/home/74651039,West Penn MLS,1475355,N,Y,40.4664323,-79.9808253
PAST SALE,October-15-2021,Single Family Residential,167 38th St,Lawrenceville,PA,15201,725000,3,2.5,Lawrenceville,1876,1306,2013,,386,,Sold,,,https://www.redfin.com/PA/Pittsburgh/167-38th-St-15201/home/74651921,West Penn MLS,1516154,N,Y,40.4678536,-79.9653089
PAST SALE,October-4-2021,Multi-Family (2-4 Unit),234 42nd St,Lawrenceville,PA,15201,165000,2,1,Lawrenceville,,2178,1900,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/234-42nd-St-15201/home/74652203,West Penn MLS,1519664,N,Y,40.4696095,-79.9594777
PAST SALE,January-8-2021,Single Family Residential,3621 Charlotte St,Lawrenceville,PA,15201,484284,3,2.5,Lawrenceville,1967,,1890,,246,,Sold,,,https://www.redfin.com/PA/Pittsburgh/3621-Charlotte-St-15201/home/74652272,West Penn MLS,1475906,N,Y,40.4663703,-79.9659132
PAST SALE,February-18-2021,Single Family Residential,5169 Hillcrest St,Garfield,PA,15224,265000,2,2.5,Garfield,,,1925,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/5169-Hillcrest-St-15224/home/74657424,West Penn MLS,1479316,N,Y,40.4685383,-79.9395504
PAST SALE,December-1-2020,Condo/Co-op,200 S Millvale #101,Bloomfield,PA,15224,148500,2,1,Bloomfield,800,,1900,,186,200,Sold,,,https://www.redfin.com/PA/Pittsburgh/200-S-Millvale-Ave-15224/unit-101/home/74658252,West Penn MLS,1467087,N,Y,40.4648685,-79.9456311
PAST SALE,March-30-2021,Single Family Residential,311 S Evaline St,Friendship Park,PA,15224,555000,4,3.5,Friendship Park,2884,,1890,,192,,Sold,,,https://www.redfin.com/PA/Pittsburgh/311-S-Evaline-St-15224/home/74661392,West Penn MLS,1467322,N,Y,40.4618078,-79.9413721
PAST SALE,October-26-2021,Multi-Family (2-4 Unit),230 S Negley Ave,Friendship Park,PA,15206,887500,1,1,Friendship Park,,,1900,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/230-S-Negley-Ave-15206/home/74745397,West Penn MLS,1478921,N,Y,40.4611645,-79.9324088
PAST SALE,October-20-2020,Condo/Co-op,333 S Highland Ave #502,Shadyside,PA,15206,260000,2,2,Shadyside,1214,,1980,,214,376,Sold,,,https://www.redfin.com/PA/Pittsburgh/333-S-Highland-Ave-15206/unit-502/home/74745766,West Penn MLS,1463355,N,Y,40.456298,-79.9246674
PAST SALE,November-9-2020,Single Family Residential,644 Maryland Ave,Shadyside,PA,15232,635000,4,2.5,Shadyside,3191,,1900,,199,,Sold,,,https://www.redfin.com/PA/Shadyside/644-Maryland-Ave-15232/home/74745872,West Penn MLS,1468575,N,Y,40.4549616,-79.9303977
PAST SALE,May-4-2021,Condo/Co-op,4625 Fifth Ave #602,Oakland,PA,15213,96000,2,2,Oakland,,,1957,,,738,Sold,,,https://www.redfin.com/PA/Pittsburgh/4625-Fifth-Ave-15213/unit-602/home/102209384,West Penn MLS,1474648,N,Y,40.4473994,-79.9482013
PAST SALE,August-26-2021,Single Family Residential,799 Greenfield Ave,Greenfield,PA,15217,202000,3,1.5,Greenfield,1300,,1963,,155,,Sold,,,https://www.redfin.com/PA/Pittsburgh/799-Greenfield-Ave-15217/home/74674383,West Penn MLS,1510924,N,Y,40.4245186,-79.9355128
PAST SALE,November-21-2019,Single Family Residential,129 E Elizabeth St,E Pittsburgh,PA,15207,35500,5,1,E Pittsburgh,1941,2613,1912,,18,,Sold,,,https://www.redfin.com/PA/Pittsburgh/129-E-Elizabeth-St-15207/home/74682274,West Penn MLS,1421012,N,Y,40.4075556,-79.9421139
PAST SALE,September-29-2020,Single Family Residential,219 E Elizabeth St,Hazelwood,PA,15207,162000,5,1.5,Hazelwood,2052,2613,1911,,79,,Sold,,,https://www.redfin.com/PA/Pittsburgh/219-E-Elizabeth-St-15207/home/74682656,West Penn MLS,1463010,N,Y,40.4077129,-79.9407587
PAST SALE,February-5-2021,Single Family Residential,232 Johnston Ave,Hazelwood,PA,15207,63000,2,1,Hazelwood,1028,,1926,,61,,Sold,,,https://www.redfin.com/PA/Pittsburgh/232-Johnston-Ave-15207/home/74683452,West Penn MLS,1472491,N,Y,40.406402,-79.940613
PAST SALE,September-27-2021,Single Family Residential,729 Loretta St,Greenfield,PA,15217,222000,3,1.5,Greenfield,1949,5227,1920,,114,,Sold,,,https://www.redfin.com/PA/Pittsburgh/729-Loretta-St-15217/home/74757974,West Penn MLS,1513093,N,Y,40.4214943,-79.932472
PAST SALE,May-31-2018,Single Family Residential,212 8th St,Sharpsburg,PA,15215,110000,4,2,Sharpsburg,2240,,1910,,49,,Sold,,,https://www.redfin.com/PA/Sharpsburg/212-8th-St-15215/home/74510216,West Penn MLS,1322220,N,Y,40.4955627,-79.9344636
PAST SALE,October-22-2021,Single Family Residential,6640 Northumberland St,Squirrel Hill,PA,15217,320000,3,1,Squirrel Hill,1429,4791,1928,,224,,Sold,,,https://www.redfin.com/PA/Pittsburgh/6640-Northumberland-St-15217/home/74477229,West Penn MLS,1511676,N,Y,40.4427104,-79.9133451
PAST SALE,September-21-2021,Single Family Residential,1246 Pocono St,Squirrel Hill,PA,15218,160000,2,2.5,Squirrel Hill,733,2613,1931,,218,,Sold,,,https://www.redfin.com/PA/Pittsburgh/1246-Pocono-St-15218/home/74478385,West Penn MLS,1513073,N,Y,40.4195095,-79.9022374
PAST SALE,November-20-2020,Single Family Residential,6730 Forest Glen Rd,Squirrel Hill,PA,15217,650000,4,3,Squirrel Hill,,,1950,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/6730-Forest-Glen-Rd-15217/home/73518214,West Penn MLS,1470574,N,Y,40.4345574,-79.9102404
PAST SALE,June-26-2020,Multi-Family (2-4 Unit),7212 Meade St,Point Breeze,PA,15208,170000,5,2,Point Breeze,,,1900,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/7212-Meade-St-15208/home/73518232,West Penn MLS,1436685,N,Y,40.4495903,-79.9001818
PAST SALE,April-15-2021,Condo/Co-op,6833 Meade St #15,Point Breeze,PA,15208,171000,1,1,Point Breeze,840,435,1950,,204,147,Sold,,,https://www.redfin.com/PA/Pittsburgh/6833-Meade-St-15208/unit-15/home/74474970,West Penn MLS,1484715,N,Y,40.4530674,-79.9086246
PAST SALE,September-7-2021,Single Family Residential,6667 Northumberland St,Squirrel Hill,PA,15217,420000,3,1,Squirrel Hill,,3484,1923,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/6667-Northumberland-St-15217/home/74476723,West Penn MLS,1508800,N,Y,40.4432741,-79.9126101
PAST SALE,August-5-2021,Condo/Co-op,517 West St #3,Wilkinsburg,PA,15221,79000,2,1,Wilkinsburg,1149,,1965,,69,155,Sold,,,https://www.redfin.com/PA/Pittsburgh/517-West-St-15221/unit-3/home/74516638,West Penn MLS,1508646,N,Y,40.4420483,-79.8917289
PAST SALE,July-16-2018,Single Family Residential,444 East End Ave,Regent Square,PA,15221,325000,3,2,Regent Square,1449,,1930,,224,,Sold,,,https://www.redfin.com/PA/Pittsburgh/444-E-End-Ave-15221/home/74516734,West Penn MLS,1341768,N,Y,40.4429735,-79.8957207
PAST SALE,November-11-2020,Single Family Residential,1109 East End Ave,Regent Square,PA,15218,363000,4,1.5,Regent Square,1816,,1925,,200,,Sold,,,https://www.redfin.com/PA/Pittsburgh/1109-E-End-Ave-15218/home/74517960,West Penn MLS,1462463,N,Y,40.4330144,-79.8926708
PAST SALE,April-30-2021,Multi-Family (2-4 Unit),828 Collins Ave,Highland Park,PA,15206,294000,5,3,Highland Park,,3049,1910,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/828-Collins-St-15206/home/74743691,West Penn MLS,1490350,N,Y,40.4698309,-79.9171832
PAST SALE,August-28-2020,Single Family Residential,6314 Darlington Rd,Squirrel Hill,PA,15238,690000,6,4,Squirrel Hill,3799,,1915,,182,,Sold,,,https://www.redfin.com/PA/Pittsburgh/6314-Darlington-Rd-15217/home/74751606,West Penn MLS,1455756,N,Y,40.4369064,-79.9185924
PAST SALE,July-19-2021,Single Family Residential,810 Walnut St,Edgewood,PA,15221,320000,6,2,Edgewood,2359,3484,1899,,136,,Sold,,,https://www.redfin.com/PA/Pittsburgh/810-Walnut-St-15221/home/74517554,West Penn MLS,1502416,N,Y,40.4361864,-79.8835171
PAST SALE,September-11-2020,Condo/Co-op,622 Whitney Ave #4,Wilkinsburg,PA,15221,160000,2,1.5,Wilkinsburg,1518,,1930,,105,400,Sold,,,https://www.redfin.com/PA/Pittsburgh/622-Whitney-Ave-15221/unit-4/home/74517596,West Penn MLS,1456562,N,Y,40.4377012,-79.8864282
PAST SALE,September-21-2021,Single Family Residential,607 Greendale Ave,Regent Square,PA,15218,320500,4,1.5,Regent Square,,,1900,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/607-Greendale-Ave-15218/home/74518276,West Penn MLS,1514042,N,Y,40.4294141,-79.8907345
PAST SALE,November-1-2021,Single Family Residential,7324 Princeton Pl,Swissvale,PA,15218,215000,3,1,Swissvale,,,1920,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/7324-Princeton-Pl-15218/home/74518853,West Penn MLS,1514049,N,Y,40.4239406,-79.8925609
PAST SALE,January-25-2020,Condo/Co-op,2545 Penn Ave #408,Downtown Pgh,PA,15222,535000,2,2.5,Downtown Pgh,1290,,2019,,415,,Sold,,,https://www.redfin.com/PA/Pittsburgh/2545-Penn-Ave-15222/unit-408/home/170439119,West Penn MLS,1433799,N,Y,40.4548321,-79.9789136
PAST SALE,January-11-2021,Single Family Residential,906 Cedar Ave,Central North Side,PA,15212,455000,4,2.5,Central North Side,3300,,1872,,138,,Sold,,,https://www.redfin.com/PA/Pittsburgh/906-Cedar-Ave-15212/home/74552722,West Penn MLS,1476917,N,Y,40.455152,-80.0020257
PAST SALE,February-10-2020,Condo/Co-op,1 Waterside Pl,Washington's Landing,PA,15222,540000,4,3.5,Washington's Landing,,,1996,,,,Sold,,,https://www.redfin.com/PA/Pittsburgh/1-Waterside-Pl-15222/home/74561524,West Penn MLS,1424972,N,Y,40.462179,-79.979079
PAST SALE,,Multi-Family (2-4 Unit),2121 Eggers St,Pittsburgh,PA,15212,169600,4,2,,2484,10013,1910,,68,,,,,https://www.redfin.com/PA/Pittsburgh/2121-Eggers-St-15212/home/74651272,,,N,Y,40.4687882,-79.9773405
PAST SALE,February-27-2019,Townhouse,14 Waterfront Dr,Washington's Landing,PA,15222,510000,3,2.5,Washington's Landing,1998,,1996,,255,370,Sold,,,https://www.redfin.com/PA/Pittsburgh/14-Waterfront-Dr-15222/home/74651731,West Penn MLS,1340706,N,Y,40.4625734,-79.9786951
PAST SALE,March-23-2020,Single Family Residential,99 S 13th,South Side,PA,15203,377000,3,2.5,South Side,1814,,1900,,208,,Sold,,,https://www.redfin.com/PA/Pittsburgh/99-S-13th-St-15203/home/73527935,West Penn MLS,1417693,N,Y,40.4271727,-79.9851647
PAST SALE,,Townhouse,126 S 17th St,Pittsburgh,PA,15203,380000,3,2,,2174,1374,1900,,175,,,,,https://www.redfin.com/PA/Pittsburgh/126-S-17th-St-15203/home/73542275,,,N,Y,40.4276723,-79.9823569
PAST SALE,,Townhouse,1837 Locust St,Pittsburgh,PA,15219,32500,2,1,,1236,866,1900,,26,,,,,https://www.redfin.com/PA/Pittsburgh/1837-Locust-St-15219/home/74465699,,,N,Y,40.436685,-79.9801261
